Date,YAHOO.INDEX_FTSE.4
2005-01-21,4803.3
2005-01-20,4800.8
2005-01-19,4818.3
2005-01-18,4823.9
2005-01-17,4846.7
2005-01-14,4820.8
2005-01-13,4800.3
2005-01-12,4783.6
2005-01-11,4818.7
2005-01-10,4840.7
2005-01-07,4854.1
2005-01-06,4824.3
2005-01-05,4806.0
2005-01-04,4847.0
2005-01-03,4814.3
